Index,Summary
0,
volume86article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
| (Z)-2-mesityl-1-((4aR,9aS)-4,4a,9,9a-tetrahydroindeno-[2,1b][1,4]oxazin-3(2H)-ylidene)hydrazinium chloride, chlorobenzene, triethylorthoformate, anhydrous HCl | 9.00 g (25.1 mmol), 25.5 mL, 33.4 mL, 6.28 mL | (5aS,10bR)-5a,10b-Dihydro-2-(2,4,6-trimethylphenyl)-4H,6H-indeno[2,1-b]-1,2,4-triazolo[4,3-d]-1,4-oxazinium chloride | 5.54-5.89 g | Toluene | 120°C | 1 hour | 60-64% |"
volume88article1_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| dicyclohexylamine, n-Butyllithium, methyl isobutyrate, 3-Bromoanisole, [P(t-Bu)3Pd(μ-Br)]2 | 9.96 g (54.9 mmol), 22.0 mL (15.2 g, 51.9 mmol), 5.40 mL (4.80 g, 47.0 mol), 5.40 mL (7.90 g, 42.2 mol), 12.4 mg (0.0160 mmol), 13.8 mg (0.0180 mmol) | methyl 2-(3-methoxyphenyl)-2-methylpropanoate | 7.14-7.59 g | anhydrous toluene | 0-5°C, ambient temperature | 1 hour, 4 hours | 81-86% |"
volume88article2_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Copper (I) iodide, AgIO3, L-valine methyl ester hydrochloride, CaCO3, benzaldehyde, tert-butyl hydroperoxide | 0.047 g, 0.070 g, 6.19 g, 2.10 g, 2.50 mL, 4.00 mL | (S)-methyl-2-benzamido-3-methylbutanoate | 4.91 g | acetonitrile | 40°C | 6 hours | 85% |"
volume88article3_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Pd(OAc)2, PtBu3.HBF4, potassium carbonate, pyridine N-oxide, 4-bromotoluene | 0.560 g (2.50 mmol), 0.870 g (3.00 mmol), 8.97 g (65.0 mmol), 19.0 g (200 mmol), 8.55 g (50 mmol) | 2-(4'-Methylphenyl)-pyridine N-oxide | 5.98 g (32.3 mmol) | toluene, DCM, heptane | 125°C | 16 hours | 65% |"
volume88article3_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-(4'-methylphenyl)-pyridine N-oxide, zinc dust | 5.98 g (32.3 mmol), 10.6 g (161 mmol) | 2-(4'-Methylphenyl)-pyridine | 5.35 g (31.6 mmol) | tetrahydrofuran, saturated aqueous NH4Cl solution, MTBE, half-saturated aqueous NaHCO3 solution, brine | 22-38°C | 20 min | 98% |"
volume88article4_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2'-Aminoacetophenone, hydroxylamine hydrochloride, sodium hydroxide | 9.00 mL (10.0 g, 72.8 mmol), 15.4 g (223 mmol), 23.7 g (594 mmol) | (E)-1-(2-Aminophenyl)ethanone oxime | 8.41 g | distilled water, ethanol | 60°C | 1 hour | 76.9% |"
volume88article4_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1-(2-aminophenyl) ethanone oxime, triethylamine, methanesulfonyl chloride | 9.76 g (65.0 mmol), 18.1 mL (130 mmol), 6.00 mL (78.0 mmol) | 3-Methyl-1H-indazole | 5.86 g (44.1 mmol) | dichloromethane | 0-5°C | 1.5 hours | 68.2% |"
volume88article5_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| methylamine, L-alanine methyl ester hydrochloride, triethylamine, pivaldehyde | 112 mL, 40.0 g, 60.0 mL, 35 mL | (S,E)-2-(2,2-dimethylpropylidenamino)-N-methylpropanamide | 44.2-46.5 g | ethanol, toluene | 20-22°C, ambient temperature | 4 hours | 86-90% |"
volume88article5_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| ethanol, acetyl chloride, imine (2) | 140 mL, 22.3 mL (24.5 g, 0.312 mol), 45.7 g (95% pure, 0.255 mol) | (2R,5S)-2-tert-butyl-3,5-dimethylimidazolidin-4-one | 47.1 g | HCl/ethanol | 1-3°C, 5°C, 30°C, 70±2°C, 23°C | 10 min, 20 min, 2 hours | 89% (for this step), 77-80% (for 3 steps) |"
volume88article6_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1,2-Dichloroethane, bromine, diethyl sulfide, antimony pentachloride | 200 mL, 4.27 mL (13.3 g), 9.88 mL (8.27 g), 100 mL | Bromodiethylsulfonium Bromopentachloroantimonate (""BDSB"") | 39.2-39.8 g | 1,2-Dichloroethane | -30 to -35°C | 30 min | 86-87% |"
volume88article6_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| geraniol, pyridine, diethyl chlorophosphate | 14.0 mL (12.3 g, 80.0 mmol), 16.1 mL (15.8 g, 200 mmol), 17.4 mL (20.7 g, 120 mmol) | Geranyl Diethyl Phosphate | N/A | diethyl ether | -30°C to 23°C | 6.5 hours | N/A |"
volume88article6_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| crude geranyl diethyl phosphate, benzylmagnesium chloride | N/A | Homogeranylbenzene | 16.7 g (92% from geraniol) | THF | -45°C, 23°C | 2.5 hours, 2 hours | 92% |"
volume88article6_4,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Homogeranylbenzene, BDSB | 1.14 g (5.0 mmol), 3.02 g (5.5 mmol) | 4 | 1.09-1.10 g | nitromethane | -25°C to 23°C | 5 min, 60 min | 71-72% |"
volume88article8_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-bromopyridine, n-butyllithium solution, triisopropylborate, 1,1,1-tris(hydroxymethyl)ethane | 9.7 mL (100 mmol), 40.0 mL (100 mmol), 23 mL (100 mmol), 12 g (100 mmol) | 2-pyridyltriolborate | 19.8 g (93%) | THF | -78°C to room temperature | 45 min, 1 h, 0.5 h | 93% |"
volume88article8_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| lithium 2-pyridyltriolborate, methyl 4-bromobenzoate, dichloro (1,3-bis(diphenylphosphino)propane)palladium, copper iodide | 6.39 g (30.0 mmol), 2.15 g (10.0 mmol), 118 mg (0.200 mmol), 0.190 g (1.00 mmol) | Methyl 4-(2-pyridyl)benzoate | 1.96 g | DMF | 80°C | 21 hours | 92% |"
volume88article9_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (+)-(Ipc)2BOMe, allylmagnesium bromide | 13.3 g (42.1 mmol), 40 mL (40 mmol) | (+)-B-allyldiisopinocampheylborane | N/A | diethyl ether | 3°C, room temperature | 1 hour | N/A |"
volume88article9_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (R)-3-(tert-butyldiphenylsilyloxy)-2-methylpropanal, (lIpc)2B(allyl), NaOH, H2O2, NaHCO3, THF, water, iron (II) sulfate heptahydrate salt | 10.9 g (33.4 mmol), N/A, 64 mL, 26 mL, 80 mL, 150 mL, 80 mL, 15.0 g | (2R,3R)-1-(tert-Butyldiphenylsilyloxy)-2-methylhex-5-en-3-ol | 9.1-9.4 g | diethyl ether, ice/water bath | -75°C, -70 to -75°C, room temperature, 3°C | 1.5 hours, 10 hours, 14 hours | 74-77% |"
volume88article11_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| [Rh(CO)2Cl]2, N-propargyl phthalimide, 1,2-Dichloroethane, 1-(2-Methoxyethoxy)-1-vinylcyclopropane | 55.0 mg (0.141 mmol), 5.99 g (32.3 mmol), 52 mL, 4.3 mL (4.00 g, 28.1 mmol) | 2-[(5-Oxo-1-cyclohepten-1-yl)methyl]-1H-isoindole-1,3(2H)-dione | 6.84 g | 1,2-Dichloroethane | 82-84°C | 25 min (reaction), 90 min (stirring) | 90% |"
volume88article12_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 1,4-cyclohexanedione mono-ethylene ketal, N,N-dimethylformamide, triethylamine, trimethylsilyl chloride | 25.0 g (160 mmol), 100 mL, 52.0 mL (368 mmol), 26.7 mL (208 mmol) | (1,4-Dioxaspiro[4.5]dec-7-en-8-yloxy)trimethylsilane | 32.6 g (89%) | hexanes | 80°C | 12 hours | 89% |"
volume88article12_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| crude silyl enol ether 1, ozone, triphenylphosphine | 32.0 g (140 mmol), N/A, 37.1 g (141 mmol) | 3-(2-(2-Oxoethyl)-1,3-dioxolan-2-yl) propanoic acid | 15.1 g (57%) | CH2Cl2 | -78°C to 23°C | ~18 hours | 57% |"
volume88article12_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| CH2Cl2, 2-chloropyridine, methyl trifluoromethanesulfonate | 250 mL, 13.1 mL (139 mmol), 25.0 g (153 mmol) | N-Methyl-2-chloropyridinium trifluoromethane sulfonate | 35.9 g | CH2Cl2, toluene | -78°C to 23°C | 12 hours | 93% |"
volume88article12_4,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| quinidine, trimethylsilyl chloride | 4.00 g (12.4 mmol), 1.9 mL (15 mmol) | O-Trimethylsilylquinidine | 4.02 g | CH2Cl2 | ambient temperature | 24 hours | 82% |"
volume88article12_5,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N-Methyl-2-chloropyridinium trifluoromethane sulfonate, O-TMS QND, diisopropylethylamine, 3-(2-(2-oxoethyl)-1,3-dioxolan-2-yl) propanoic acid | 33.2 g (120 mmol), 3.16 g (7.97 mmol), 35.4 mL (199 mmol), 15.0 g (79.7 mmol) | (1'S,5'R)-Spiro[1,3-dioxolane-2,3'-[6]oxabicyclo[3.2.0]heptan]-7'-one | 4.5 g | acetonitrile | 23°C | 18 hours | 33% |"
volume88article13_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| ethyl (triphenylphosphoranylidene)acetate, dichloromethane, triethylamine, 3,3-Dimethylbutyryl chloride | 46.4 g (133 mmol), 665 mL, 20.4 mL (146 mmol), 18.5 mL (133 mmol) | Ethyl 5,5-dimethylhexa-2,3-dienoate | 16.4-16.6 g | dichloromethane, hexanes | room temperature | 18 hours | 73-74% |"
volume88article13_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (E)-N-benzylidene-4-methylbenzenesulfonamide, tributylphosphine, Ethyl 5,5-dimethylhexa-2,3-dienoate | 7.80 g (30.0 mmol), 1.5 mL (6.0 mmol), 6.06 g (36.0 mmol) | Ethyl 5-(tert-butyl)-2-phenyl-1-tosyl-3-pyrroline-3-carboxylate | 11.4-11.8 g | benzene | N/A | N/A | 88-92% |"
volume88article14_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| benzyl carbamate, glyoxylic acid monohydrate | 30.23 g (200 mmol), 20.25 g (220 mmol) | α-hydroxy-N-benzyloxycarbonylglycine | 32.80-35.37 g | Et2O | reflux | 12 hours | 73-79% |
"
volume88article14_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| α-hydroxy-N-benzyloxycarbonylglycine, methanol, conc. H2SO4 | 22.52 g (100 mmol), 200 mL, 5.0 mL | Methyl α-methoxy-N-benzyloxycarbonylglycinate | 24.26-24.56 g | MeOH | Room temperature | 15 hours | 96-97% |"
volume88article14_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| methyl α-methoxy-N-benzyloxycarbonylglycinate, phosphorus trichloride, trimethyl phosphite | 20.27 g (80.0 mmol), 6.98 mL (11.0 g, 80.0 mmol), 9.44 mL (9.93 g, 80.0 mmol) | Methyl 2-benzyloxycarbonylamino-2-(dimethoxyphosphinyl)acetate | 22.59-23.08 g | toluene | 70°C | 26 hours, 2 hours | 85-87% |"
volume88article16_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| magnesium turnings, methyl iodide, diethyl ether | 9.43 g (388 mmol), 17.3 mL (278 mmol), 25 mL | 2-(2-Iodophenyl)propan-2-ol | 27.5 g (105 mmol) | diethyl ether | Reflux, ambient temperature | 15 hours, 1.5 hours | 83% |"
volume88article16_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| crude compound 1, tert-Butyl hypochlorite | 18.9 g (64.9 mmol), 7.50 mL (66.4 mmol) | 1-Chloro-1,3-dihydro-3,3-dimethyl-1,2-benziodoxole | 16.5 g | dichloromethane | 0°C | 17 hours | 86% |"
volume88article16_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| potassium acetate, compound 2, acetonitrile, (trifluoromethyl)trimethylsilane, tetra-n-butylammonium difluorotriphenylsilicate | 6.66 g (67.9 mmol), 11.9 g (40.3 mmol), 100 mL, 9.60 mL (64.9 mmol), 0.065 g (0.12 mmol) | 1-Trifluoromethyl-1,3-dihydro-3,3-dimethyl-1,2-benziodoxole | 11.3 g (34.2 mmol) | acetonitrile | -17°C, ambient temperature | 16 h, 3 h | 85% |"
volume88article16_4,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| reagent 3, ethyl (R)-2-amino-3-mercaptopropanoate hydrochloride | 730 mg (2.21 mmol), 373 mg (2.01 mmol) | Ethyl (R)-2-amino-3-(trifluoromethylthio)propanoate hydrochloride | 495 mg (1.95 mmol) | methanol | -78°C, room temperature | 30 min, 30 min | 97% |"
volume88article17_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| t-BuOK, anhydrous THF, trans-2-butene, n-BuLi, Triisopropylborate, (S,S)-diisopropyl tartrate | 20.0 g (95% purity), 85 mL, 19.2 mL, 68.0 mL, 39.9 mL, 40.6 g (98% purity) | (S,S)-Diisopropyl tartrate (E)-crotylboronate | 57 g | THF, Et2O, toluene | -78°C, -50°C, -72.5°C | 25 min, 10 min | 66% |"
volume88article17_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (E)-crotylboronate, D-(R)-glyceraldehyde acetonide | 72.0 mL (0.69 mol/L, 49.7 mmol, 1.2 equiv), 6.0 g (90% purity, 41.5 mmol) | (2R,3R,4R)-1,2-dideoxy-2-ethenyl-4,5-O-(1-methylethylidene)-xylitol | 5.1 g | toluene | -78°C | 2.0 hours | 66% |"
volume88article21_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| isopropyl chloroformate, aniline, triethylamine | 252 mL, 21.2 mL, 35 mL | Isopropyl acetyl(phenyl)carbamate | 40.7 g | ethyl acetate | Room temperature | 1 hour | 98% |
| Isopropyl acetyl(phenyl)carbamate, tetrahydrofuran, n-Butyllithium, acetic anhydride | 40.7 g, 273 mL, 96.3 mL, 24.8 mL | Isopropyl 2-diazoacetyl(phenyl)carbamate | 50.8 g | diethyl ether | Room temperature | 3 hours | 99% |"
volume88article21_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| hexamethyldisilazane, n-Butyllithium, isopropyl acetyl(phenyl)carbamate, 2,2,2-trifluoroethyl trifluoroacetate | 24.7 mL (119 mmol), 45.2 mL (113 mmol), 25.0 g (113 mmol), 18.2 mL (136 mmol) | Isopropyl phenyl(4,4,4-trifluoro-3,3-dihydroxybutanoyl)carbamate | N/A | tetrahydrofuran | -70°C | 30 min | N/A |"
volume88article21_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 4-acetamidobenzenesulfonyl azide, triethylamine | 27.1 g (113 mmol), 23.5 mL (169 mmol) | Isopropyl 2-diazoacetyl(phenyl)carbamate | 8.6-9.2 g | acetonitrile | 0-5°C, room temperature | 30 min, 3 hours | 31-33% |"
volume88article22_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 4-bromobenzaldehyde, MgSO4, aminodiphenylmethane | 11.84 g (63.95 mmol), 14.0 g (116 mmol), 10.0 mL (56.3 mmol) | N-(4-Bromobenzylidene)-1,1-diphenylmethanamine | 17.21 g (49.13 mmol) | dichloromethane, ethyl acetate, hexanes | room temperature, 80°C | 20 hours, 19 hours | 87% |"
volume88article22_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (S)-VANOL, triphenyl borate, dry toluene, water, imine 1, ethyl diazoacetate | 44 mg, 116 mg, 4 mL, 1.8 μL, 7.00 g, 2.5 mL | (2R,3R) Ethyl 1-benzhydryl-3-(4-bromophenyl)aziridine-2-carboxylate | 7.82 g | toluene | 80°C | 8 hours | 90% |"
volume88article23_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Copper(II) acetate, monohydrate, Tripropargylamine, benzyl azide, sodium ascorbate | 0.0610 g, 2.00 g, 3.67 g, 0.061 g | Tris((1-benzyl-1H-1,2,3-triazolyl)methyl)amine | 6.78 g | MeCN, water, CH2Cl2, conc.NH4OH, dichloromethane, diethyl ether | Room temperature, 45°C | 30 min, 5 h, 19 h | 84% |"
volume88article24_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 3-phenylpropan-1-ol, N,N-diisopropylcarbamoyl chloride, triethylamine | 51.0 mL (51.1 g, 375 mmol), 62.7 g (383 mmol), 53.4 mL (38.8 g, 383 mmol) | N,N-Diisopropyl-carbamic acid 3-phenyl-propyl ester | 83.2-86.3 g | dichloromethane | reflux | 24 hours | 84-87% |"
volume88article24_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| isobutylboronic acid, pinacol, magnesium sulfate | 25.0 g (245 mmol), 29.0 g (245 mmol), 44.3 g (368 mmol) | isobutylboronic acid pinacol ester | 35.3-37.4 g | diethyl ether, pentane | room temperature | 24 hours | 78-83% |"
volume88article24_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| Carbamate 1, (-)-sparteine, anhydrous diethyl ether, sec-butyllithium, boronic ester2, H2O2, NaOH, sodium hydroxide, diethyl ether, KHSO4, H2O, brine, MgSO4 | 13.2 mL (13.2 g, 50.0 mmol), 14.9 mL (15.2 g, 65.0 mmol), 250 mL, 61.3 mL (1.06 M), 13.9 mL (12.0 g, 65.0 mmol), 50 mL, 100 mL, 200 mL, 2× 300 mL, 200 mL, 2× 400 mL, 100 mL, 10 g | (R)-5-Methyl-1-phenylhexan-3-ol | 7.86-8.34 g | anhydrous diethyl ether | -78°C, below -70°C, reflux, room temperature | 5 h, 30 min, >12 h, 2 h | 82-87% |"
volume88article27_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-butyn-1-ol, n-butyllithium, tert-butyllithium, trimethylsilyl chloride | 5.38 mL (5.00 g, 69.9 mmol), 28.0 mL (69.9 mmol), 45.2 mL (76.9 mmol), 17.7 mL (15.2 g, 140 mmol) | 4-trimethylsilyl-2-butyn-1-ol | 3.5-3.7 g | THF | -70°C | overnight | 35-37% |"
volume88article27_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-butyn-1-ol, n-butyllithium, tert-butyllithium | 5.38 mL (5.00 g, 69.9 mmol), 28.0 mL (69.9 mmol), 45.2 mL (76.9 mmol) | 4-Trimethylsilyl-2-butyn-1-ol | N/A | THF | -70°C to 0°C | 80 min (n-butyllithium), 60 min (tert-butyllithium) | N/A |"
volume88article27_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N/A | N/A | 4-trimethylsilyl-2-butyn-1-ol | N/A | N/A | -70°C to room temperature | overnight (16-17 hours) | N/A |"
volume88article27_4,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N/A | N/A | 4-trimethylsilyl-2-butyn-1-ol | N/A | saturated aqueous ammonium chloride, water, diethyl ether, acetic acid, saturated aqueous sodium bicarbonate, brine | Room temperature, 35°C | 5 min, 25 min, 1 hour | N/A |"
volume88article27_5,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| N/A | N/A | 4-trimethylsilyl-2-butyn-1-ol | 3.5-3.7 g | N/A | 45-165°C | 5-6 hours | 35-37% |"
volume88article28_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| tosyl chloride, dichloromethane, triethylamine, 3-butyn-2-ol, triphenylphosphine | 9.55 g (50.1 mmol), 125 mL, 7.65 mL (5.56 g, 55.0 mmol), 4.00 mL (3.50 g, 50.0 mmol), 13.1 g (50.0 mmol) | But-3-yn-2-yl 4-Methylbenzenesulfinate | 9.64 g (93%) | dichloromethane, ether/hexanes | 19°C | N/A | 93% |"
volume88article28_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| but-3-yn-2-yl 4-methylbenzenesulfinate, silver hexafluoroantimonate | 8.05 g (38.7 mmol), 266 mg (0.774 mmol) | 1-(Buta-1,2-dien-1-ylsulfonyl)-4-methylbenzene | 7.73 g | dichloromethane | room temperature | 10 min | 96% |"
volume88article29_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (Sa)-(–)-1,1'-binaphthyl-2,2'-diamine, dichloromethane, pyridine, p-toluenesulfonyl chloride | 3.13 g (11.0 mmol), 130 mL, 10 mL, 2.03 g (10.7 mmol) | (Sa)-N-[2´-Amino-(1,1´-binaphthyl)-2-yl]-4-methylbenzene-sulfonamide | 4.7 g | dichloromethane | 22°C | 10 hours | 80% |"
volume88article29_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| (S)-N-(t-butoxycarbonyl)-L-proline, triethylamine, ethyl chloroformate | 3.00 g (13.9 mmol), 1.42 g (14.0 mmol), 1.43 g (13.2 mmol) | (Sa,S)-t-Butyl 2-[(2´-(4-methylphenylsulfonamido)-(1,1´-binaphthyl)-2-yl-carbamoyl]pyrrolidine-1-carboxylate | 7.7 g (estimated 65% purity, 5.0 assay g) | THF | reflux | 12 hours | 90% |"
volume88article29_3,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| crude 2, trifluoroacetic acid, sodium hydroxide | 7.7 g (65% purity, 7.9 mmol), 16 mL (208 mmol, 26 equiv), 80 mL | (Sa,S)-N-[2´-(4-Methylphenylsulfonamido)-1,1´-binaphthyl-2-yl-pyrrolidine-2-carboxamide | 3.8-4.0 g | dichloromethane | 20-22°C | 1 hour | 89-94% |"
volume88article30_1,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
| 2-methyl-1,3-cyclohexanedione, triethylamine, methyl vinyl ketone | 10.1 g (80.0 mmol), 0.12 mL (0.80 mmol), 6.50 g (92.7 mmol) | 2-Methyl-2-(3-oxobutyl)-1,3-cyclohexanedione | 15.1-15.6 g | EtOAc | N/A | 8 hours | 96-99% |"
volume88article30_2,"| Reactants | Reactant amounts | Products | Product amounts | Solvents | Reaction temperature | Reaction time | Yield |
|-----------|-----------------|----------|-----------------|-----------|----------------------|----------------|-------|
