Index,Reactants,Reactant amounts,Products,Product amounts,Solvents,Reaction temperature,Reaction time,Yield
volume70article8_2_1,"cholesterol esterase activity, bovine pancreas acetone powder, ethyl ether, aqueous 0.1 M phosphate buffer, crude sodium taurocholate, sodium hydroxide, ethanol, magnesium sulfate, toluene","2000 units, 100-150 g, 4 L, 4 L, 60 g, N/A, 400 mL, 200 g, 500 mL, N/A","(S)-(−)-1,1'-Bi-2-naphthol",65-68 g,"ethyl ether, aqueous 0.1 M phosphate buffer, ethanol, toluene",~25°C,3 days,64-67%
volume70article8_3_1,N/A,N/A,"(R)-(+)-1,1'-Bi-2-naphthol",48-64 g,"methanol, toluene, sodium methoxide, concd hydrochloric acid, phosphate buffer","Room temperature, 4°C",4 hours,>99%
volume70article9_1_1,"propionaldehyde, isopropyl alcohol, potassium fluoride, 1-nitropropane","174 g (3 mol), 450 mL, 25 g (0.15 mol), 267.3 g (3 mol)",4-Nitro-3-hexanol,330 g (2.24 mol),N/A,Below 40°C,18 hours,65%
volume70article9_2_1,"3-nitro-4-hexanol, acetic anhydride, concd sulfuric acid","330 g (2.24 mol), 240 g (2.35 mol), 1 mL",4-acetoxy-3-nitrohexane,379 g (2.0 mol),N/A,≤ 60°C,1 hour,90%
volume70article9_3_1,"4-acetoxy-3-nitrohexane, ethyl isocyanoacetate, anhydrous tetrahydrofuran, anhydrous isopropyl alcohol, 1,8-Diazabicyclo[5.4.0]undec-7-ene, sodium hydroxide, ethylene glycol","103 g (0.54 mol), 50.7 g (0.45 mol), 320 mL, 130 mL, 152 g (1 mol), 30 g (0.75 mol), 300 mL","Ethyl 3,4-diethylpyrrole-2-carboxylate, 3,4-Diethylpyrrole",21.14-22.00 g,"tetrahydrofuran, isopropyl alcohol",Room temperature,4 hours,38.1-40%
volume70article9_4_1,"3,4-diethylpyrrole, benzene, aqueous formaldehyde, p-toluenesulfonic acid","1 g (8.1 mmol), 300 mL, 0.73 mL (8.9 mmol), 0.03 g (1.7 mmol)","2,3,7,8,12,13,17,18-Octaethylporphyrin",720 mg (1.34 mmol),benzene,reflux,8 hours,66.4%
volume70article10_1_1,N/A,N/A,"Dimethyl 1,2,4,5-tetrazine-3,6-dicarboxylate",N/A,N/A,N/A,N/A,N/A
volume70article10_1_2,N/A,N/A,"1,2-diazine (dimethyl 4-phenyl-1,2-diazine-3,6-dicarboxylate)",N/A,N/A,N/A,N/A,N/A
volume70article10_1_3,N/A,N/A,"Pyrrole (dimethyl 3-phenylpyrrole-2,5-dicarboxylate)",N/A,N/A,N/A,N/A,N/A
volume70article10_2_1,"Sodium hydroxide, Ethyl diazoacetate","320 g (8 mol), 200 g (1.75 mol)","Disodium dihydro-1,2,4,5-tetrazine-3,6-dicarboxylate",160-184 g,water,60-80°C,Approximately 1.5 hours,85-97%
volume70article10_3_1,"Disodium dihydro-1,2,4,5-tetrazine-3,6-dicarboxylate",90.37 g (0.42 mol),"Dihydro-1,2,4,5-tetrazine-3,6-dicarboxylic acid",51.6-53.06 g,water,N/A,N/A,72-74%
volume70article10_4_1,"Thionyl chloride, dihydro-1,2,4,5-tetrazine-3,6-dicarboxylic acid","62.12 g (0.522 mol), 45.00 g (0.261 mol)","Dimethyl dihydro-1,2,4,5-tetrazine-3,6-dicarboxylate",23-31 g,methanol,"-30°C to room temperature, 35-40°C","30 min, 1 hr, 2 hr",44-51%
volume70article10_5_1,"Dimethyl dihydro-1,2,4,5-tetrazine-3,6-dicarboxylate",20 g (0.1 mol),"Dimethyl 1,2,4,5-tetrazine-3,6-dicarboxylate",19.7 g,methylene chloride,"Ice bath, room temperature",1.5 hours,99%
volume70article10_6_1,"dimethyl 1,2,4,5-tetrazine-3,6-dicarboxylate, 1-phenyl-1-(trimethylsiloxy)ethylene","1.0 g (0.005 mol), 1.07 g (0.0056 mol)","Dimethyl 4-phenyl-1,2-diazine-3,6-dicarboxylate",1.23-1.30 g,"1,4-dioxane",Room temperature,8 hours,90-96%
volume70article10_7_1,"dimethyl 4-phenyl-1,2-diazine-3,6-dicarboxylate, glacial acetic acid, zinc dust","1.36 g (0.005 mol), 55 mL, 3.25 g (0.05 mol)","dimethyl 3-phenylpyrrole-2,5-dicarboxylate",0.676 g (52%),ether,room temperature,6 hr + 18 hr,52%
volume70article11_1_1,"p-acetamidobenzenesulfonyl chloride, sodium azide","117.0 g (0.50 mol), 39.0 g (0.60 mol)",p-acetamidobenzenesulfonyl azide,88.9 g,"acetone, water",N/A,12 hours,74%
volume70article11_2_1,"ethyl acetoacetate, p-acetamidobenzenesulfonyl azide, triethylamine","26.0 g (0.20 mol), 49.0 g (0.20 mol), 60.6 g (0.60 mol)",Ethyl diazoacetoacetate,28.5 g,acetonitrile,Room temperature,12 hours,91%
volume70article11_3_1,"phenylacetylene, rhodium(II) acetate dimer, ethyl diazoacetoacetate","44.35 g (0.44 mol), 0.38 g (0.00087 mol), 13.57 g (0.087 mol)",Ethyl 2-methyl-5-phenyl-3-furancarboxylate,9.95 g,dichloromethane,reflux,12 hours,50%
volume70article12_1_1,"2-cyclopentene-1-acetic acid, oxalyl chloride, liquid ammonia","20 g (152 mmol), 17.3 mL, N/A",2-Cyclopentene-1-acetamide,17.23 g,"toluene, dichloromethane, tetrahydrofuran",N/A,N/A,90.6%
volume70article12_2_1,"2-cyclopentene-1-acetamide, triethylamine, trimethylsilyl trifluoromethanesulfonate, molecular iodine","12.5 g (100 mmol), 29.2 mL (210 mmol), 41 mL (210 mmol), 53.3 g (210 mmol)",8-exo-Iodo-2-azabicyclo[3.3.0]octan-3-one,19.80 g,"pentane, ether, anhydrous ether",Room temperature,45 min,79%
volume70article13_1_1,"triethylamine, 4-hexyn-1-ol, methanesulfonyl chloride","11 mL (80 mmol), 5.0 g (51 mmol), 4.3 mL (56 mmol)",4-Hexyn-1-yl methanesulfonate,8.3-9.0 g,dichloromethane,-10°C,30 minutes,93-100%
volume70article13_2_1,"mesylate 1, sodium iodide, benzylamine",N/A,N-Benzyl-4-hexyn-1-amine,7.2-7.5 g,dimethyl sulfoxide,47-53°C,5 hours,75-79%
volume70article13_3_1,"alkynylamine 2, sodium iodide, formaldehyde solution, camphorsulfonic acid monohydrate","4.0 g (21 mmol), 11 g (73 mmol), 35 mL, 5.4 g (22 mmol)",(E)-1-Benzyl-3-(1-iodoethylidene)piperidine,5.4-6.2 g,water,reflux,15 min,79-90%
volume70article14_1_1,"1,5-cyclooctadiene, sulfur dichloride","125 mL (1.02 mol), 65 mL (1.02 mol)","(1α,2α,5α,6α)-2,6-Dichloro-9-thiabicyclo[3.3.1]nonane",201.4-210.8 g,dichloromethane,-50 to -60°C,2 hours,94-98%
volume70article14_2_1,"dichloride (1), sodium carbonate decahydrate","21.12 g (0.10 mol), 34.33 g (0.12 mol)","(endo,endo)-9-Thiabicyclo[3.3.1]nonane-2,6-diol",15.2-16.2 g,"acetone, water",reflux,1 hour,87-93%
volume70article14_3_1,"oxalyl chloride, dimethyl sulfoxide, (endo,endo)-9-thiabicyclo[3.3.1]nonane-2,6-diol, triethylamine","13.5 mL (0.16 mol), 22.0 mL (0.31 mol), 13.07 g (0.08 mol), 105 mL, N/A","9-Thiabicyclo[3.3.1]nonane-2,6-dione",11.3-11.7 g,dichloromethane,-78°C to room temperature,"25 min at -78°C, 15 min at room temperature",88-92%
volume70article15_1_1,"2-(2-aminoethoxy)ethanol, acetic anhydride","15.75 g (0.15 mol), 15.75 g (0.154 mol)",N-[2-(2-Hydroxyethoxy)ethyl]acetamide,20.3-21.5 g,ethanol,reflux,15 min,92-97%
volume70article15_2_1,"N-[2-(2-Hydroxyethoxy)ethyl]-acetamide, thionyl chloride","20.58 g (0.14 mol), 28 g (0.24 mol)",N-[2-(2-chloroethoxy)ethyl]acetamide,17-18 g,chloroform,"10-15°C, reflux, 30°C","30 min, 20 min",73-77%
volume70article15_3_1,"N-[2-(2-chloroethoxy)ethyl]acetamide, sodium carbonate, sodium iodide, benzylamine","17.5 g (0.105 mol), 22 g (0.21 mol), 16.5 g (0.11 mol), 5.35 g (0.05 mol)","9-Benzyl-3,9,15-triaza-6,12-dioxaheptadecane",11.6-12.6 g (69-75%),"acetonitrile, methylene chloride, tetrahydrofuran, 1 N borane-THF, aqueous 18% hydrochloric acid, water, ammonium hydroxide, chloroform","reflux, 48 hours, 16 hours, N/A",N/A,69-75%
volume70article15_4_1,"9-benzyl-3,9,15-triaza-6,12-dioxaheptadecane, potassium carbonate, 1,2-bis(2-iodoethoxy)ethane","10 g (0.03 mol), 50 g (0.36 mol), 11.5 g (0.031 mmol)","4-Benzyl-10,19-diethyl-4,10,19-triaza-1,7,13,16-tetraoxacycloheneicosane (triaza-21-crown-7)",9.6-10 g,acetonitrile,reflux,24 hours,72-75%
volume70article16_1_1,"6,7-dimethoxy-1-methyl-3,4-dihydroisoquinoline, di-tert-butyl pyrocarbonate","102.6 g (500 mmol), 136.9 g (627 mmol)","N-(tert-Butoxycarbonyl)-6,7-dimethoxy-1-methylene-1,2,3,4-tetrahydroisoquinoline",176.5-180 g,chloroform,50-60°C,N/A,N/A
volume70article16_2_1,"N-(tert-butoxycarbonyl)-6,7-dimethoxy-1-methylene-1,2,3,4-tetrahydroisoquinoline, lead tetraacetate","61 g (200 mmol), 93 g (210 mmol)","N-(tert-Butoxycarbonyl)-7,8-dimethoxy-1,3,4,5-tetrahydro-2H-3-benzazepin-2-one",58-59 g,"glacial acetic acid, methylene chloride",19-23°C,1 hour,90-92%
volume70article16_3_1,"N-(tert-butoxycarbonyl)-7,8-dimethoxy-1,3,4,5-tetrahydro-2H-3-benzazepin-2-one, trifluoroacetic acid","32.1 g (100 mmol), 40 mL","7,8-Dimethoxy-1,3,4,5-tetrahydro-2H-3-benzazepin-2-one",17.5-18.0 g,methylene chloride,5°C,3 hours,79-81%
volume70article17_1_1,"pyrrole, tetrahydrofuran, azoisobutyronitrile, 1,3-dibromo-5,5-dimethylhydantoin, triethylamine, di-tert-butyl dicarbonate, 4-dimethylaminopyridine","4.5 g (67.2 mmol), 180 mL, ca. 0.1 g, 9.57 g (33.6 mmol), 2.71 g (26.9 mmol), 20.4 g (93.9 mmol), ca. 0.1 g",N-tert-Butoxycarbonyl-2-bromopyrrole,13.5-14.7 g,hexane,"-78°C, room temperature","2 hours, 8 hours",82-89%
volume70article17_2_1,"N-tert-butoxycarbonyl-2-bromopyrrole, butyllithium, chlorotrimethylsilane","13.5 g (54.9 mmol), 34.3 mL, 13.4 g (124 mmol)",N-tert-Butoxycarbonyl-2-trimethylsilylpyrrole,10.5-11.1 g,"hexane, tetrahydrofuran",-78°C to -30°C,N/A,80-85%
volume70article18_1_1,"phenylacetylene, 2-(phenylsulfonyl)tetrahydro-2H-pyran, isopropylmagnesium chloride, zinc bromide","11.2 g (110 mmol), 22.6 g (100 mmol), 60 mL, 72 mL",tetrahydro-2-(phenylethynyl)-2H-pyran,18.3 g,tetrahydrofuran,room temperature,18 hours,98%
volume70article19_1_1,"Lithium powder, chlorotrimethylsilane, tetrachlorosilane, methyllithium-lithium bromide complex","7.55 g (1.07 mol), 54.8 mL (47.1 g, 0.43 mol), 10.1 mL (15.0 g, 0.09 mol), 66 mL (99 mmol)",Tris(trimethylsilyl)silane,13.4-17.2 g,tetrahydrofuran,-60°C to reflux,12 hours + 16 hours,60-77%
volume70article20_1_1,"1,2-dimethoxyethane, borane-methyl sulfide complex, 1,5-cyclooctadiene","500 mL, 153 mL (1.53 mol), 164 g (1.52 mol)",9-borabicyclo[3.3.1]nonane dimer,158-165 g,N/A,50-60°C,N/A,85-89%
volume70article21_1_1,"cyclopentadienyliron dicarbonyl dimer, sodium dispersion, tetrahydrofuran, chloromethyl methyl sulfide, iodomethane","0.50 mol equiv (0.21 mol), 1.25 mol equiv (0.52 mol), 850 mL, 1.00 mol equiv (0.42 mol), 1.30 mol equiv (0.55 mol)","1,1-diphenylcyclopropane",8.76 g,THF,reflux,≥ 15 hours,65-77%
volume70article22_1_1,"2-(3-bromopropyl)-1H-isoindole-1,3(2H)-dione, sodium iodide","13.4 g (50 mmol), 17.95 g (120 mmol)","2-(3-iodopropyl)-1H-isoindole-1,3(2H)-dione",15.0-15.5 g (47.6-49.2 mmol),acetone,reflux,21 hours,95-98%
volume70article22_2_1,"2-(3-iodopropyl)-1H-isoindole-1,3(2H)-dione, cut zinc, 1,2-dibromoethane, tetrahydrofuran, chlorotrimethylsilane, lithium chloride, copper cyanide","18.9 g (60 mmol), 4.71 g (72 mmol), 0.2 mL (2.3 mmol), 3 mL, 0.15 mL (1.2 mmol), 4.59 g (108 mmol), 4.84 g (54 mmol)","(E)-2-(4-hydroxy-6-phenyl-5-hexenyl)-1H-isoindole-1,3(2H)-dione",N/A,THF,30°C,4 hours,N/A
volume70article22_3_1,"Copper-zinc reagent, boron trifluoride etherate, (E)-Cinnamaldehyde",N/A,"(E)-2-(4-Hydroxy-6-phenyl-5-hexenyl)-1H-isoindole-1,3(2H)-dione",6.92 g,"THF, ethyl acetate, hexane",-78°C to 0°C,14 hours,50%
volume70article23_1_1,"dimedone, oxalyl chloride","28.1 g (200 mmol), 35 mL (400 mmol)","3-chloro-5,5-dimethylcyclohex-2-en-1-one",29.3 g,toluene,60-70°C,30 min,93%
volume70article23_2_1,"Lithium wire, 1,4-Dichlorobutane","9.48 g (1.36 mol), 33.5 mL (300 mmol)","1,4-Dilithiobutane",N/A,diethyl ether,0°C,20 hours,N/A
volume70article23_3_1,"copper(I) thiophenoxide, 1,4-dilithiobutane, 3-chloro-5,5-dimethylcyclohex-2-en-1-one","36.7 g (212 mmol), 0.87 M in diethyl ether (122 mL, 106 mmol), 15.85 g (100 mmol)","9,9-dimethylspiro[4.5]decan-7-one",13.28 g,tetrahydrofuran,-78°C to room temperature,30-45 minutes,74%
volume70article24_1_1,"1-hexyne, tetrahydrofuran, butyllithium, chlorotrimethylsilane","16.4 g (0.20 mol), 200 mL, 80 mL (0.20 mol), 25.3 mL (0.20 mol)",1-trimethylsilyl-1-hexyne,25.0-27.5 g (81-89%),THF,-70°C to reflux,"16 hours, 1 hour",81-89%
volume70article24_2_1,"iodosobenzene, 1-trimethylsilyl-1-hexyne, boron trifluoride etherate, p-toluenesulfonic acid monohydrate, sodium carbonate","22.0 g (0.10 mol), 17.0 g (0.11 mol), 13.0 mL (0.11 mol), 76.1 g (0.4 mol), 21.2 g (0.2 mol)",1-Hexynyl(phenyl)iodonium tosylate,27-34 g,"chloroform, water, diethyl ether, pentane","0°C, room temperature","16 hours, 10 minutes",60-75%
volume70article24_3_1,"1-bromobutane, magnesium turnings, copper(I) bromide-dimethyl sulfide complex, dimethyl sulfide, phenylacetylene, iodonium tosylate","4.0 mL (37.5 mmol), 0.90 g (37.5 mmol), 7.7 g (37.5 mmol), 38 mL, 4.1 mL (37.1 mmol), 6.8 g (15 mmol)",(E)-5-Phenyldodec-5-en-7-yne,1.9-2.1 g,"anhydrous ether, dimethyl sulfide","-70°C, -30°C to -25°C, room temperature","2 hours, 12 hours",53-58%
volume70article25_1_1,"Nitromethane, aluminum chloride, succinic acid, propionyl chloride","1000 mL, 1000 g, 295 g, 650 mL","2-methyl-1,3-cyclopentanedione","157-171 g (56-61%), 20-23 g (7-8% overall yield)","Nitromethane, water, toluene",Reflux,2 hours,56-61% overall yield
volume70article26_1_1,"60% sodium hydride dispersion, methyl alcohol, 95% 3-pentanone, 99% ethyl formate","81.7 g (2.04 mol), 1.9 mL (0.05 mol), 222 mL (172 g, 2 mol), 163 mL (148 g, 2 mol)","(E,Z)-1-Methoxy-2-methyl-3-(trimethylsiloxy)-1,3-pentadiene",125-137 g,"benzene, ether","Ice bath, Room temperature","1.5 hours, 1.5 hours",55-60%
volume70article26_2_1,"1-hydroxy-2-methylpent-1-en-3-one, p-toluenesulfonic acid monohydrate","114 g (1.0 mol), 0.95 g (0.005 mol)","(E,Z)-1-methoxy-2-methyl-3-(trimethylsiloxy)-1,3-pentadiene",90-96 g,"benzene, methanol",Reflux,N/A,70-75%
volume70article26_3_1,"triethylamine, 1-methoxy-2-methylpent-1-en-3-one, trimethylsilyl trifluoromethanesulfonate","102 g (1.0 mol), 96 g (0.75 mol), 167 g (0.75 mol)","(E,Z)-1-methoxy-2-methyl-3-(trimethylsiloxy)-1,3-pentadiene",121-131 g,ether,Ice bath,30 min,81-87%
volume70article27_1_1,"(E)-3-phenyl-2-propenal, 1,2-ethanedithiol, boron trifluoride etherate","26.8 g (0.2 mol), 20.1 g (0.21 mol), 10 mL (11.3 g, 0.080 mol)","2-(2-Phenylethenyl)-1,3-dithiolane",40.6 g,chloroform,room temperature,2 hours,97%
volume70article27_2_1,"magnesium turnings, (chloromethyl)trimethylsilane","5.2 g (0.22 g-atom), 25.8 g (0.21 mol)",(Trimethylsilyl)methylmagnesium chloride,N/A,ether,reflux,30 minutes,N/A
volume70article27_3_1,"2-(2-phenylethenyl)-1,3-dithiolane, dichlorobis(triphenylphosphine)nickel","14.6 g (0.070 mol), 2.3 g (0.0035 mol)","(E,E)-Trimethyl(4-phenyl-1,3-butadienyl)silane",12.9 g,tetrahydrofuran,reflux,10 hours,91%
volume70article28_1_1,"(carbethoxymethyl)triphenylphosphonium bromide, triethylamine, trifluoroacetic anhydride","215 g (0.5 mol), 150 mL (1.1 mol), 78 mL (116 g, 0.55 mol)","Ethyl 4,4,4-trifluoro-2-(triphenylphosphoranylidene)acetoacetate",200-208 g,tetrahydrofuran,5-10°C,2 hours,89-93%
volume70article28_2_1,"ethyl 4,4,4-trifluoro-2-(triphenylphosphoranylidene)acetoacetate, potassium carbonate","200 g (0.45 mol), 40 g","Ethyl 4,4,4-trifluorotetrolate",59-61 g,N/A,150-220°C,5 hours,79-82%
volume70article29_1_1,"enone 1, tert-butyl alcohol, isoprene, lithium, methyl cyanoformate","10.08 g (0.07 mol), 5.10 g (0.07 mol), N/A, 1.11 g (0.16 mol), 6.73 g (0.08 mol)","methyl (1α,4aβ,8aα)-2-oxodecahydro-1-naphthoate",11.5-11.8 g,"liquid ammonia, tert-butyl alcohol, ether, hexane","-78°C, 0°C","40 min, N/A",81-84%
volume70article30_1_1,"sodium tungstate dihydrate, 2-methylpiperidine, hydrogen peroxide","2.64 g (8.00 mmol), 23.5 mL (200 mmol), 45.0 mL (440 mmol)","6-methyl-2,3,4,5-tetrahydropyridine N-oxide",14.0-15.7 g,water,"-5°C, below 20°C",3 hours,62-70%
volume70article31_1_1,"zirconocene dichloride, tetrahydrofuran, 2-butyne, butyllithium, dichlorophenylphosphine","27.0 g (92.5 mmol), 150 mL, 16.0 mL (204 mmol), 108 mL of 1.72 M, 17.5 mL (129 mmol)","1-phenyl-2,3,4,5-tetramethylphosphole",14.9-15.5 g,hexane,"-78°C, room temperature","10 min, 2.5 hours, 1 hour",75-78%
